parent_id	account_id	system	account_kind	evidence_locator	qualifying_evidence	parent_title	paper_path	pdf_sha256	text_sha256	resolution_kind	target_id	target_disposition_code	target_disposition	target_artifact_status
2505.24523	2505.24523:binoculars	Binoculars	embedded_result	XSUM/M4-Abstract original and adversarial generations	0.99 macro F1 on original XSUM Llama text, versus 0.79 on original arXiv Llama text and at most 0.61 after DPO	Stress-testing Machine Generated Text Detection: Shifting Language Models Writing Style to Fool Detectors	papers/2505.24523.pdf	df45d28d948a73f60a96c950319182e081caaf576d1877273a7d137c5f137dcd	137fdc0f9fc8b60d6f853b4f45c072987387001b5c5244c7eb72c44f70ecbf32	embedded_result	2505.24523:binoculars	existing_control	The narrow in-domain 0.99 cell and cross-domain/adversarial degradation are consistent with the existing bounded conclusion and introduce no newer state.	Official implementation and primary paper are already preserved as the incumbent control.
2505.24523	2505.24523:mage	MAGE Longformer	embedded_result	XSUM/M4-Abstract original and adversarial generations	0.997 TPR at 5% FPR on original Llama text, but 0.054 TPR at 1% FPR and at most 0.77 macro F1	Stress-testing Machine Generated Text Detection: Shifting Language Models Writing Style to Fool Detectors	papers/2505.24523.pdf	df45d28d948a73f60a96c950319182e081caaf576d1877273a7d137c5f137dcd	137fdc0f9fc8b60d6f853b4f45c072987387001b5c5244c7eb72c44f70ecbf32	embedded_result	2505.24523:mage	existing_control	The 0.997 cell requires a permissive five-percent FPR and collapses after DPO, while the stricter one-percent-FPR and macro-F1 results are weak.	Primary public MAGE detector is an older preserved comparison baseline; the attack paper introduces no new detector state.
2505.24523	2505.24523:radar	RADAR	embedded_result	XSUM/M4-Abstract original and adversarial generations	0.94 macro F1 and 0.932/0.995 TPR at 1%/5% FPR on original Llama text, falling to 0.324/0.571 after linguistic DPO	Stress-testing Machine Generated Text Detection: Shifting Language Models Writing Style to Fool Detectors	papers/2505.24523.pdf	df45d28d948a73f60a96c950319182e081caaf576d1877273a7d137c5f137dcd	137fdc0f9fc8b60d6f853b4f45c072987387001b5c5244c7eb72c44f70ecbf32	embedded_result	2505.24523:radar	existing_control	The explicit high original cells are relevant but add no new detector; the severe attack decline does not overturn the fixed benchmark and constraint assessment.	Primary paper, official source, and public checkpoint are preserved as an older adversarially trained control.
2505.24523	2505.24523:roberta	RoBERTa	embedded_result	XSUM/M4-Abstract original and adversarial generations	1.00 macro F1 on original Llama/Gemma in both domains, with adversarial cells from 0.92 to 0.99	Stress-testing Machine Generated Text Detection: Shifting Language Models Writing Style to Fool Detectors	papers/2505.24523.pdf	df45d28d948a73f60a96c950319182e081caaf576d1877273a7d137c5f137dcd	137fdc0f9fc8b60d6f853b4f45c072987387001b5c5244c7eb72c44f70ecbf32	embedded_result	2505.24523:roberta	reconstruction_only	Near-perfect benchmark-aligned cells belong to a detector explicitly trained on the study data; reconstructing it would not supply independent transfer or fixed-speed evidence.	Official study code and splits are public, but no immutable trained RoBERTa checkpoint, threshold, low-FPR result, or timing is released.
2505.24523	2505.24523:svm	Linear SVM	embedded_result	XSUM/M4-Abstract original and adversarial generations	0.97 macro F1 on original XSUM Gemma and 0.96 on original arXiv Llama text, falling as low as 0.64 after DPO	Stress-testing Machine Generated Text Detection: Shifting Language Models Writing Style to Fool Detectors	papers/2505.24523.pdf	df45d28d948a73f60a96c950319182e081caaf576d1877273a7d137c5f137dcd	137fdc0f9fc8b60d6f853b4f45c072987387001b5c5244c7eb72c44f70ecbf32	embedded_result	2505.24523:svm	reconstruction_only	This study-specific linguistic-profile fit has no frozen state or low-FPR result and its high cells do not establish cross-domain generality or near-Binoculars speed.	Official study source and splits are public, but no immutable fitted SVM, feature schema bundle, calibration artifact, or timing is released.
2506.01702	2506.01702:gemma2-2b	Gemma-2-2B submitted detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	mdok of KInIT: Robustly Fine-tuned LLM for Binary and Multiclass AI-Generated Text Detection	papers/2506.01702.pdf	c362ab8854b93bdeceeae9a6753b07c33ebf7041d03e3ecb08abc941c4a461e7	9231ab7d31b5b4f5daf64bd836668a84e796dfa7839c5aad50655328fa1bff45	primary_result	2506.01702:gemma2-2b	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.
2506.01702	2506.01702:gemma2-9b-it	Gemma-2-9B-IT submitted detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	mdok of KInIT: Robustly Fine-tuned LLM for Binary and Multiclass AI-Generated Text Detection	papers/2506.01702.pdf	c362ab8854b93bdeceeae9a6753b07c33ebf7041d03e3ecb08abc941c4a461e7	9231ab7d31b5b4f5daf64bd836668a84e796dfa7839c5aad50655328fa1bff45	primary_result	2506.01702:gemma2-9b-it	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.
2506.01702	2506.01702:mdok-binary	mdok binary detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	mdok of KInIT: Robustly Fine-tuned LLM for Binary and Multiclass AI-Generated Text Detection	papers/2506.01702.pdf	c362ab8854b93bdeceeae9a6753b07c33ebf7041d03e3ecb08abc941c4a461e7	9231ab7d31b5b4f5daf64bd836668a84e796dfa7839c5aad50655328fa1bff45	primary_result	2506.01702:mdok-binary	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.
2506.01702	2506.01702:qwen3-14b	Qwen3-14B-Base submitted detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	mdok of KInIT: Robustly Fine-tuned LLM for Binary and Multiclass AI-Generated Text Detection	papers/2506.01702.pdf	c362ab8854b93bdeceeae9a6753b07c33ebf7041d03e3ecb08abc941c4a461e7	9231ab7d31b5b4f5daf64bd836668a84e796dfa7839c5aad50655328fa1bff45	primary_result	2506.01702:qwen3-14b	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.
2506.01702	2506.01702:qwen3-4b	Qwen3-4B-Base submitted detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	mdok of KInIT: Robustly Fine-tuned LLM for Binary and Multiclass AI-Generated Text Detection	papers/2506.01702.pdf	c362ab8854b93bdeceeae9a6753b07c33ebf7041d03e3ecb08abc941c4a461e7	9231ab7d31b5b4f5daf64bd836668a84e796dfa7839c5aad50655328fa1bff45	primary_result	2506.01702:qwen3-4b	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.
2506.01702	2506.01702:qwen3-8b	Qwen3-8B-Base submitted detector	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	mdok of KInIT: Robustly Fine-tuned LLM for Binary and Multiclass AI-Generated Text Detection	papers/2506.01702.pdf	c362ab8854b93bdeceeae9a6753b07c33ebf7041d03e3ecb08abc941c4a461e7	9231ab7d31b5b4f5daf64bd836668a84e796dfa7839c5aad50655328fa1bff45	primary_result	2506.01702:qwen3-8b	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.
2506.01702	2506.01702:tfidf-baseline	TF-IDF validation baseline	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	mdok of KInIT: Robustly Fine-tuned LLM for Binary and Multiclass AI-Generated Text Detection	papers/2506.01702.pdf	c362ab8854b93bdeceeae9a6753b07c33ebf7041d03e3ecb08abc941c4a461e7	9231ab7d31b5b4f5daf64bd836668a84e796dfa7839c5aad50655328fa1bff45	primary_result	2506.01702:tfidf-baseline	retain_reject	a directly supervised linear classifier over TF-IDF text features. The near-perfect value is validation-only and does not survive the paper's OOD evaluation basis; no fitted vectorizer/classifier, transferable low-FPR calibration, or fixed A6000 timing is released.	The near-perfect value is validation-only and does not survive the paper's OOD evaluation basis; no fitted vectorizer/classifier, transferable low-FPR calibration, or fixed A6000 timing is released.
2506.02959	2506.02959:deberta	HACo-Det DeBERTa	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:deberta	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:detectgpt	DetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:detectgpt	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:entropy	Entropy	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:entropy	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:fastdetectgpt	FastDetectGPT	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:fastdetectgpt	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:logprob	Log-probability	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:logprob	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:logrank	LogRank	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:logrank	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:lrr	LRR	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:lrr	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:npr	NPR	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:npr	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:rank	Rank	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:rank	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:roberta	HACo-Det RoBERTa	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:roberta	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:seqxgpt	SeqXGPT	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:seqxgpt	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.02959	2506.02959:xlnet	HACo-Det XLNet	primary_result	Primary PDF full text and all main/appendix result tables	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	HACo-Det: A Study Towards Fine-Grained Machine-Generated Text Detection under Human-AI Coauthoring	papers/2506.02959.pdf	db5f4cd5173c953ccb0a4bdd80864a2dcfc0a03faa46b599beef8b5e8750e45c	94ca06ffd30f74369a0eaf040774aea04be891a978dc02d65b16cca5c8be0fd5	primary_result	2506.02959:xlnet	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.
2506.06705	2506.06705:binoculars	Binoculars comparator	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, Figure 4, and appendix Table 4; general, medical, legal, no-adaptation, detector-LM, score-ablation, RoBERTa, and named score-baseline states each exceed 0.90 AUROC on a relevant domain/generator cell	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:binoculars	retain_reject	the Binoculars cross-model perplexity-ratio statistic. This named comparison state has a qualifying domain/model slice, but the DivScore paper supplies no new frozen comparator state or matched low-FPR, cross-distribution, and two-A6000 timing evidence.	This named comparison state has a qualifying domain/model slice, but the DivScore paper supplies no new frozen comparator state or matched low-FPR, cross-distribution, and two-A6000 timing evidence.
2506.06705	2506.06705:cross-entropy-qwen	Cross-Entropy with Qwen detector LM	primary_result	Primary PDF full text and all main/appendix result tables	Appendix Table 4 reports Cross-Entropy with Qwen at 94.97% on one source-LLM column but only 49.23% average.	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:cross-entropy-qwen	retain_reject	the paper's cross-entropy scoring ablation computed with the Qwen detector LM. One high source-LLM cell beside a 49.23% average does not establish a general detector, and no exact state, portable calibration, or timing is released.	One high source-LLM cell beside a 49.23% average does not establish a general detector, and no exact state, portable calibration, or timing is released.
2506.06705	2506.06705:detectgpt	DetectGPT comparator	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, Figure 4, and appendix Table 4; general, medical, legal, no-adaptation, detector-LM, score-ablation, RoBERTa, and named score-baseline states each exceed 0.90 AUROC on a relevant domain/generator cell	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:detectgpt	exclude_multi_perturbation	DetectGPT scoring over multiple masked-and-filled perturbations of the target text. This named comparison state has a qualifying domain/model slice, but the DivScore paper supplies no new frozen comparator state or matched low-FPR, cross-distribution, and two-A6000 timing evidence.	This named comparison state has a qualifying domain/model slice, but the DivScore paper supplies no new frozen comparator state or matched low-FPR, cross-distribution, and two-A6000 timing evidence.
2506.06705	2506.06705:divscore-falcon	DivScore with Falcon detector LM	primary_result	Primary PDF full text and all main/appendix result tables	Appendix Table 4 reports DivScore with Falcon at 95.87%-99.70% AUROC and 98.46% average.	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:divscore-falcon	retain_reject	the DivScore divergence score computed with the Falcon detector LM. This proxy-specific appendix state is not separately released and lacks matched cross-distribution low-FPR calibration and fixed two-A6000 timing.	This proxy-specific appendix state is not separately released and lacks matched cross-distribution low-FPR calibration and fixed two-A6000 timing.
2506.06705	2506.06705:divscore-llama	DivScore with Llama detector LM	primary_result	Primary PDF full text and all main/appendix result tables	Appendix Table 4 reports DivScore with Llama at 99.03%-99.91% AUROC and 99.67% average.	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:divscore-llama	retain_reject	the DivScore divergence score computed with the Llama detector LM. This proxy-specific appendix state is not separately released and lacks matched cross-distribution low-FPR calibration and fixed two-A6000 timing.	This proxy-specific appendix state is not separately released and lacks matched cross-distribution low-FPR calibration and fixed two-A6000 timing.
2506.06705	2506.06705:divscore-mistral	DivScore with Mistral detector LM	primary_result	Primary PDF full text and all main/appendix result tables	Appendix Table 4 reports DivScore with Mistral at 99.04%-99.96% AUROC across the four source-LLM columns and 99.72% average.	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:divscore-mistral	retain_reject	the DivScore divergence score computed with the Mistral detector LM. This proxy-specific appendix state is not separately released and lacks matched cross-distribution low-FPR calibration and fixed two-A6000 timing.	This proxy-specific appendix state is not separately released and lacks matched cross-distribution low-FPR calibration and fixed two-A6000 timing.
2506.06705	2506.06705:divscore-qwen	DivScore with Qwen detector LM	primary_result	Primary PDF full text and all main/appendix result tables	Appendix Table 4 reports DivScore with Qwen at 94.43%-99.96% AUROC and 97.79% average.	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:divscore-qwen	retain_reject	the DivScore divergence score computed with the Qwen detector LM. This proxy-specific appendix state is not separately released and lacks matched cross-distribution low-FPR calibration and fixed two-A6000 timing.	This proxy-specific appendix state is not separately released and lacks matched cross-distribution low-FPR calibration and fixed two-A6000 timing.
2506.06705	2506.06705:entropy	Entropy comparator	primary_result	Primary PDF full text and all main/appendix result tables	Tables 1-2, Figure 4, and appendix Table 4; general, medical, legal, no-adaptation, detector-LM, score-ablation, RoBERTa, and named score-baseline states each exceed 0.90 AUROC on a relevant domain/generator cell	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:entropy	retain_reject	mean token entropy under the scoring language model. This named comparison state has a qualifying domain/model slice, but the DivScore paper supplies no new frozen comparator state or matched low-FPR, cross-distribution, and two-A6000 timing evidence.	This named comparison state has a qualifying domain/model slice, but the DivScore paper supplies no new frozen comparator state or matched low-FPR, cross-distribution, and two-A6000 timing evidence.
2506.06705	2506.06705:entropy-falcon	Entropy with Falcon detector LM	primary_result	Primary PDF full text and all main/appendix result tables	Appendix Table 4 reports Entropy with Falcon at 89.34%-99.49% AUROC and 95.41% average.	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:entropy-falcon	retain_reject	mean token entropy computed with the Falcon detector LM. The high appendix cells are proxy- and generator-specific; no new frozen state, portable threshold, or fixed matched timing is supplied.	The high appendix cells are proxy- and generator-specific; no new frozen state, portable threshold, or fixed matched timing is supplied.
2506.06705	2506.06705:entropy-llama	Entropy with Llama detector LM	primary_result	Primary PDF full text and all main/appendix result tables	Appendix Table 4 reports Entropy with Llama at 86.75%-99.89% AUROC and 95.94% average.	DivScore: Zero-Shot Detection of LLM-Generated Text in Specialized Domains	papers/2506.06705.pdf	6e896b807f0684520dc8b93d7241d4f91dac3fd0d92f43e087f206679f524557	db763c8ffbb2189f307ad3d2f8295e2a94c4552f231c523de83f77e359896644	primary_result	2506.06705:entropy-llama	retain_reject	mean token entropy computed with the Llama detector LM. The high appendix cells are proxy- and generator-specific; no new frozen state, portable threshold, or fixed matched timing is supplied.	The high appendix cells are proxy- and generator-specific; no new frozen state, portable threshold, or fixed matched timing is supplied.
